date,sku,category,unit_price,lead_time_days,promotion,inventory,demand
2025-11-15,SKU-023,Home,606.79,12,0,624.17,70.85
2025-11-16,SKU-023,Home,606.79,12,0,464.5,73.73
2025-11-17,SKU-023,Home,606.79,12,0,251.18,72.91
2025-11-18,SKU-023,Home,606.79,12,0,270.95,63.3
2025-11-19,SKU-023,Home,606.79,12,0,576.85,68.14
2025-11-20,SKU-023,Home,606.79,12,0,319.9,66.4
2025-11-21,SKU-023,Home,606.79,12,0,458.74,72.33
2025-11-22,SKU-023,Home,606.79,12,0,346.34,72.17
2025-11-23,SKU-023,Home,606.79,12,0,483.38,80.23
2025-11-24,SKU-023,Home,606.79,12,1,355.21,78.48
2025-11-25,SKU-023,Home,606.79,12,0,606.98,73.57
2025-11-26,SKU-023,Home,606.79,12,0,606.46,75.74
2025-11-27,SKU-023,Home,606.79,12,1,567.46,89.6
2025-11-28,SKU-023,Home,606.79,12,0,386.65,71.02
2025-11-29,SKU-023,Home,606.79,12,0,654.27,82.02
2025-11-30,SKU-023,Home,606.79,12,1,457.6,95.45
2025-12-01,SKU-023,Home,606.79,12,0,547.46,65.52
2025-12-02,SKU-023,Home,606.79,12,0,618.88,68.34
2024-01-01,SKU-024,Fashion,679.3,13,0,433.98,77.91
2024-01-02,SKU-024,Fashion,679.3,13,0,159.07,58.8
2024-01-03,SKU-024,Fashion,679.3,13,0,412.15,77.15
2024-01-04,SKU-024,Fashion,679.3,13,0,280.89,76.14
2024-01-05,SKU-024,Fashion,679.3,13,0,533.63,67.34
2024-01-06,SKU-024,Fashion,679.3,13,0,489.32,83.36
2024-01-07,SKU-024,Fashion,679.3,13,0,483.71,79.74
2024-01-08,SKU-024,Fashion,679.3,13,0,407.81,70.74
2024-01-09,SKU-024,Fashion,679.3,13,0,241.61,70.15
2024-01-10,SKU-024,Fashion,679.3,13,0,587.43,67.28
2024-01-11,SKU-024,Fashion,679.3,13,0,546.9,69.79
2024-01-12,SKU-024,Fashion,679.3,13,0,413.3,78.44
2024-01-13,SKU-024,Fashion,679.3,13,0,360.72,79.75
2024-01-14,SKU-024,Fashion,679.3,13,0,349.51,70.21
2024-01-15,SKU-024,Fashion,679.3,13,0,248.83,69.84
2024-01-16,SKU-024,Fashion,679.3,13,0,507.65,74.7
2024-01-17,SKU-024,Fashion,679.3,13,0,666.29,76.33
2024-01-18,SKU-024,Fashion,679.3,13,0,241.93,74.88
2024-01-19,SKU-024,Fashion,679.3,13,0,524.05,73.2
2024-01-20,SKU-024,Fashion,679.3,13,0,497.1,84.68
2024-01-21,SKU-024,Fashion,679.3,13,1,731.11,101.92
2024-01-22,SKU-024,Fashion,679.3,13,0,252.62,61.39
2024-01-23,SKU-024,Fashion,679.3,13,0,350.77,68.35
2024-01-24,SKU-024,Fashion,679.3,13,0,210.76,70.17
2024-01-25,SKU-024,Fashion,679.3,13,0,591.37,73.03
2024-01-26,SKU-024,Fashion,679.3,13,0,273.81,76.1
2024-01-27,SKU-024,Fashion,679.3,13,0,479.34,75.79
2024-01-28,SKU-024,Fashion,679.3,13,0,604.77,84.6
2024-01-29,SKU-024,Fashion,679.3,13,0,341.79,74.29
2024-01-30,SKU-024,Fashion,679.3,13,0,421.46,70.93
2024-01-31,SKU-024,Fashion,679.3,13,0,250.88,71.39
2024-02-01,SKU-024,Fashion,679.3,13,0,353.44,71.56
2024-02-02,SKU-024,Fashion,679.3,13,0,649.62,72.64
2024-02-03,SKU-024,Fashion,679.3,13,0,345.56,67.59
2024-02-04,SKU-024,Fashion,679.3,13,1,620.68,96.26
2024-02-05,SKU-024,Fashion,679.3,13,0,570.47,66.66
2024-02-06,SKU-024,Fashion,679.3,13,0,452.28,70.63
2024-02-07,SKU-024,Fashion,679.3,13,0,233.82,66.27
2024-02-08,SKU-024,Fashion,679.3,13,0,354.37,68.06
2024-02-09,SKU-024,Fashion,679.3,13,0,261.86,60.89
2024-02-10,SKU-024,Fashion,679.3,13,0,519.48,59.79
2024-02-11,SKU-024,Fashion,679.3,13,0,276.23,81.99
2024-02-12,SKU-024,Fashion,679.3,13,0,342.85,70.64
2024-02-13,SKU-024,Fashion,679.3,13,0,199.39,64.54
2024-02-14,SKU-024,Fashion,679.3,13,0,254.18,72.39
2024-02-15,SKU-024,Fashion,679.3,13,0,398.89,70.51
2024-02-16,SKU-024,Fashion,679.3,13,0,553.49,70.35
2024-02-17,SKU-024,Fashion,679.3,13,0,477.35,79.13
2024-02-18,SKU-024,Fashion,679.3,13,0,548.77,82.98
2024-02-19,SKU-024,Fashion,679.3,13,0,347.22,67.62
2024-02-20,SKU-024,Fashion,679.3,13,0,530.64,58.56
2024-02-21,SKU-024,Fashion,679.3,13,0,246.13,68.26
2024-02-22,SKU-024,Fashion,679.3,13,1,310.49,87.15
2024-02-23,SKU-024,Fashion,679.3,13,0,403.77,68.82
2024-02-24,SKU-024,Fashion,679.3,13,1,850.68,95.62
2024-02-25,SKU-024,Fashion,679.3,13,0,556.06,73.42
2024-02-26,SKU-024,Fashion,679.3,13,0,439.41,69.21
2024-02-27,SKU-024,Fashion,679.3,13,0,379.0,58.01
2024-02-28,SKU-024,Fashion,679.3,13,0,375.83,63.65
2024-02-29,SKU-024,Fashion,679.3,13,0,474.94,63.74
2024-03-01,SKU-024,Fashion,679.3,13,0,325.65,65.8
2024-03-02,SKU-024,Fashion,679.3,13,0,677.93,76.08
2024-03-03,SKU-024,Fashion,679.3,13,0,285.43,66.81
2024-03-04,SKU-024,Fashion,679.3,13,0,297.04,65.03
2024-03-05,SKU-024,Fashion,679.3,13,0,338.54,68.58
2024-03-06,SKU-024,Fashion,679.3,13,0,404.8,60.17
2024-03-07,SKU-024,Fashion,679.3,13,0,403.0,59.91
2024-03-08,SKU-024,Fashion,679.3,13,0,509.24,62.34
2024-03-09,SKU-024,Fashion,679.3,13,0,321.96,73.43
2024-03-10,SKU-024,Fashion,679.3,13,0,464.47,70.99
2024-03-11,SKU-024,Fashion,679.3,13,1,435.81,80.74
2024-03-12,SKU-024,Fashion,679.3,13,1,525.03,79.62
2024-03-13,SKU-024,Fashion,679.3,13,0,359.76,66.43
2024-03-14,SKU-024,Fashion,679.3,13,0,402.67,55.23
2024-03-15,SKU-024,Fashion,679.3,13,0,533.98,66.22
2024-03-16,SKU-024,Fashion,679.3,13,0,506.52,62.17
2024-03-17,SKU-024,Fashion,679.3,13,0,394.82,73.74
2024-03-18,SKU-024,Fashion,679.3,13,0,309.26,59.96
2024-03-19,SKU-024,Fashion,679.3,13,0,385.72,58.66
2024-03-20,SKU-024,Fashion,679.3,13,0,592.48,64.9
2024-03-21,SKU-024,Fashion,679.3,13,0,212.17,63.38
2024-03-22,SKU-024,Fashion,679.3,13,0,621.67,68.57
2024-03-23,SKU-024,Fashion,679.3,13,0,357.79,66.66
2024-03-24,SKU-024,Fashion,679.3,13,0,416.08,56.88
2024-03-25,SKU-024,Fashion,679.3,13,0,379.81,60.53
2024-03-26,SKU-024,Fashion,679.3,13,0,477.47,65.36
2024-03-27,SKU-024,Fashion,679.3,13,0,300.99,50.02
2024-03-28,SKU-024,Fashion,679.3,13,0,595.48,64.94
2024-03-29,SKU-024,Fashion,679.3,13,0,340.15,48.64
2024-03-30,SKU-024,Fashion,679.3,13,0,427.71,58.85
2024-03-31,SKU-024,Fashion,679.3,13,0,385.8,73.81
2024-04-01,SKU-024,Fashion,679.3,13,0,199.15,55.94
2024-04-02,SKU-024,Fashion,679.3,13,0,364.02,66.04
2024-04-03,SKU-024,Fashion,679.3,13,0,266.44,53.27
2024-04-04,SKU-024,Fashion,679.3,13,0,347.5,49.9
2024-04-05,SKU-024,Fashion,679.3,13,0,397.34,48.19
2024-04-06,SKU-024,Fashion,679.3,13,0,469.03,66.62
2024-04-07,SKU-024,Fashion,679.3,13,0,430.83,80.7
2024-04-08,SKU-024,Fashion,679.3,13,0,449.98,57.92
2024-04-09,SKU-024,Fashion,679.3,13,0,399.06,63.28
2024-04-10,SKU-024,Fashion,679.3,13,0,447.61,52.38
2024-04-11,SKU-024,Fashion,679.3,13,0,273.66,56.47
2024-04-12,SKU-024,Fashion,679.3,13,0,379.08,65.63
2024-04-13,SKU-024,Fashion,679.3,13,1,641.28,77.87
2024-04-14,SKU-024,Fashion,679.3,13,0,438.94,67.8
2024-04-15,SKU-024,Fashion,679.3,13,0,390.82,71.25
2024-04-16,SKU-024,Fashion,679.3,13,0,206.53,58.28
2024-04-17,SKU-024,Fashion,679.3,13,0,367.26,56.97
2024-04-18,SKU-024,Fashion,679.3,13,0,248.63,61.42
2024-04-19,SKU-024,Fashion,679.3,13,0,352.06,57.73
2024-04-20,SKU-024,Fashion,679.3,13,0,399.6,67.4
2024-04-21,SKU-024,Fashion,679.3,13,0,428.45,61.55
2024-04-22,SKU-024,Fashion,679.3,13,0,438.78,62.23
2024-04-23,SKU-024,Fashion,679.3,13,0,364.47,58.32
2024-04-24,SKU-024,Fashion,679.3,13,0,370.45,59.55
2024-04-25,SKU-024,Fashion,679.3,13,0,338.72,48.3
2024-04-26,SKU-024,Fashion,679.3,13,0,353.82,48.2
2024-04-27,SKU-024,Fashion,679.3,13,0,546.11,61.88
2024-04-28,SKU-024,Fashion,679.3,13,0,277.13,63.98
2024-04-29,SKU-024,Fashion,679.3,13,0,356.08,53.96
2024-04-30,SKU-024,Fashion,679.3,13,0,206.96,50.75
2024-05-01,SKU-024,Fashion,679.3,13,0,361.47,46.19
2024-05-02,SKU-024,Fashion,679.3,13,0,295.45,55.17
2024-05-03,SKU-024,Fashion,679.3,13,0,387.65,52.82
2024-05-04,SKU-024,Fashion,679.3,13,0,193.68,61.86
2024-05-05,SKU-024,Fashion,679.3,13,0,547.35,62.17
2024-05-06,SKU-024,Fashion,679.3,13,1,305.62,71.46
2024-05-07,SKU-024,Fashion,679.3,13,0,240.2,51.9
2024-05-08,SKU-024,Fashion,679.3,13,0,327.35,63.51
2024-05-09,SKU-024,Fashion,679.3,13,0,303.18,63.6
2024-05-10,SKU-024,Fashion,679.3,13,0,437.11,61.84
2024-05-11,SKU-024,Fashion,679.3,13,0,157.6,64.14
2024-05-12,SKU-024,Fashion,679.3,13,0,499.3,58.04
2024-05-13,SKU-024,Fashion,679.3,13,0,339.26,59.34
2024-05-14,SKU-024,Fashion,679.3,13,0,402.77,47.67
2024-05-15,SKU-024,Fashion,679.3,13,0,368.11,56.55
2024-05-16,SKU-024,Fashion,679.3,13,0,388.94,62.74
2024-05-17,SKU-024,Fashion,679.3,13,0,525.37,59.62
2024-05-18,SKU-024,Fashion,679.3,13,0,342.4,64.56
2024-05-19,SKU-024,Fashion,679.3,13,0,320.55,64.7
2024-05-20,SKU-024,Fashion,679.3,13,0,298.13,47.72
2024-05-21,SKU-024,Fashion,679.3,13,0,251.32,49.62
2024-05-22,SKU-024,Fashion,679.3,13,0,342.79,47.81
2024-05-23,SKU-024,Fashion,679.3,13,0,206.16,49.31
2024-05-24,SKU-024,Fashion,679.3,13,0,226.06,60.33
2024-05-25,SKU-024,Fashion,679.3,13,0,268.19,61.23
2024-05-26,SKU-024,Fashion,679.3,13,0,392.02,55.07
2024-05-27,SKU-024,Fashion,679.3,13,0,355.22,55.74
2024-05-28,SKU-024,Fashion,679.3,13,0,306.55,58.35
2024-05-29,SKU-024,Fashion,679.3,13,0,272.36,54.63
2024-05-30,SKU-024,Fashion,679.3,13,0,550.77,59.26
2024-05-31,SKU-024,Fashion,679.3,13,1,331.42,68.38
2024-06-01,SKU-024,Fashion,679.3,13,0,227.04,52.83
2024-06-02,SKU-024,Fashion,679.3,13,0,510.94,58.73
2024-06-03,SKU-024,Fashion,679.3,13,0,226.27,54.85
2024-06-04,SKU-024,Fashion,679.3,13,0,299.1,58.46
2024-06-05,SKU-024,Fashion,679.3,13,0,480.34,55.57
2024-06-06,SKU-024,Fashion,679.3,13,0,469.88,54.23
2024-06-07,SKU-024,Fashion,679.3,13,0,177.13,51.65
2024-06-08,SKU-024,Fashion,679.3,13,0,250.72,68.59
2024-06-09,SKU-024,Fashion,679.3,13,0,534.54,74.89
2024-06-10,SKU-024,Fashion,679.3,13,0,429.03,62.37
2024-06-11,SKU-024,Fashion,679.3,13,1,372.44,68.34
2024-06-12,SKU-024,Fashion,679.3,13,0,299.8,51.0
2024-06-13,SKU-024,Fashion,679.3,13,0,184.06,57.59
2024-06-14,SKU-024,Fashion,679.3,13,0,346.87,49.62
2024-06-15,SKU-024,Fashion,679.3,13,1,297.31,83.52
2024-06-16,SKU-024,Fashion,679.3,13,0,443.76,61.84
2024-06-17,SKU-024,Fashion,679.3,13,0,310.37,49.95
2024-06-18,SKU-024,Fashion,679.3,13,0,206.34,57.62
2024-06-19,SKU-024,Fashion,679.3,13,0,198.03,55.4
2024-06-20,SKU-024,Fashion,679.3,13,0,227.48,50.81
2024-06-21,SKU-024,Fashion,679.3,13,0,329.31,49.07
2024-06-22,SKU-024,Fashion,679.3,13,0,286.66,59.92
2024-06-23,SKU-024,Fashion,679.3,13,1,466.98,79.76
2024-06-24,SKU-024,Fashion,679.3,13,0,185.39,50.53
2024-06-25,SKU-024,Fashion,679.3,13,0,497.4,58.95
2024-06-26,SKU-024,Fashion,679.3,13,0,330.34,59.16
2024-06-27,SKU-024,Fashion,679.3,13,1,296.83,75.68
2024-06-28,SKU-024,Fashion,679.3,13,0,465.56,60.24
2024-06-29,SKU-024,Fashion,679.3,13,0,402.25,65.82
2024-06-30,SKU-024,Fashion,679.3,13,0,344.29,64.13
2024-07-01,SKU-024,Fashion,679.3,13,0,241.26,64.88
2024-07-02,SKU-024,Fashion,679.3,13,0,311.0,49.7
2024-07-03,SKU-024,Fashion,679.3,13,0,258.7,65.11
2024-07-04,SKU-024,Fashion,679.3,13,1,235.51,74.8
2024-07-05,SKU-024,Fashion,679.3,13,0,501.23,59.07
2024-07-06,SKU-024,Fashion,679.3,13,0,428.79,64.3
2024-07-07,SKU-024,Fashion,679.3,13,0,521.73,62.42
2024-07-08,SKU-024,Fashion,679.3,13,0,342.89,62.18
2024-07-09,SKU-024,Fashion,679.3,13,0,493.98,64.66
2024-07-10,SKU-024,Fashion,679.3,13,0,357.56,53.74
2024-07-11,SKU-024,Fashion,679.3,13,0,233.4,48.75
2024-07-12,SKU-024,Fashion,679.3,13,0,215.35,58.33
2024-07-13,SKU-024,Fashion,679.3,13,0,282.18,67.04
2024-07-14,SKU-024,Fashion,679.3,13,1,477.01,83.17
2024-07-15,SKU-024,Fashion,679.3,13,0,286.61,59.55
2024-07-16,SKU-024,Fashion,679.3,13,0,228.53,56.9
2024-07-17,SKU-024,Fashion,679.3,13,0,184.31,57.08
2024-07-18,SKU-024,Fashion,679.3,13,0,315.05,56.91
2024-07-19,SKU-024,Fashion,679.3,13,0,260.88,48.0
2024-07-20,SKU-024,Fashion,679.3,13,0,403.83,56.52
2024-07-21,SKU-024,Fashion,679.3,13,0,386.91,66.38
2024-07-22,SKU-024,Fashion,679.3,13,0,306.51,56.7
2024-07-23,SKU-024,Fashion,679.3,13,0,184.85,61.21
2024-07-24,SKU-024,Fashion,679.3,13,0,515.93,70.73
2024-07-25,SKU-024,Fashion,679.3,13,0,283.18,51.97
2024-07-26,SKU-024,Fashion,679.3,13,0,390.17,57.69
2024-07-27,SKU-024,Fashion,679.3,13,0,469.18,71.09
2024-07-28,SKU-024,Fashion,679.3,13,0,345.15,64.98
2024-07-29,SKU-024,Fashion,679.3,13,0,412.82,65.1
2024-07-30,SKU-024,Fashion,679.3,13,0,504.04,55.0
2024-07-31,SKU-024,Fashion,679.3,13,0,489.97,60.77
2024-08-01,SKU-024,Fashion,679.3,13,0,535.31,63.36
2024-08-02,SKU-024,Fashion,679.3,13,0,242.95,60.4
2024-08-03,SKU-024,Fashion,679.3,13,0,314.91,64.63
2024-08-04,SKU-024,Fashion,679.3,13,0,212.33,62.24
2024-08-05,SKU-024,Fashion,679.3,13,0,406.91,56.5
2024-08-06,SKU-024,Fashion,679.3,13,0,283.89,67.08
2024-08-07,SKU-024,Fashion,679.3,13,1,270.03,84.05
2024-08-08,SKU-024,Fashion,679.3,13,1,313.21,71.76
2024-08-09,SKU-024,Fashion,679.3,13,0,508.17,63.84
2024-08-10,SKU-024,Fashion,679.3,13,0,381.52,73.54
2024-08-11,SKU-024,Fashion,679.3,13,0,260.48,78.21
2024-08-12,SKU-024,Fashion,679.3,13,0,271.68,54.48
2024-08-13,SKU-024,Fashion,679.3,13,0,406.0,55.04
2024-08-14,SKU-024,Fashion,679.3,13,0,542.1,68.69
2024-08-15,SKU-024,Fashion,679.3,13,0,246.97,58.51
2024-08-16,SKU-024,Fashion,679.3,13,1,617.89,84.98
2024-08-17,SKU-024,Fashion,679.3,13,0,736.5,86.06
2024-08-18,SKU-024,Fashion,679.3,13,0,347.78,80.63
2024-08-19,SKU-024,Fashion,679.3,13,1,747.58,87.73
2024-08-20,SKU-024,Fashion,679.3,13,0,250.26,70.95
2024-08-21,SKU-024,Fashion,679.3,13,0,547.52,61.41
2024-08-22,SKU-024,Fashion,679.3,13,0,134.65,47.28
2024-08-23,SKU-024,Fashion,679.3,13,0,498.37,58.76
2024-08-24,SKU-024,Fashion,679.3,13,0,626.08,81.78
2024-08-25,SKU-024,Fashion,679.3,13,1,413.67,93.95
2024-08-26,SKU-024,Fashion,679.3,13,0,559.23,66.27
2024-08-27,SKU-024,Fashion,679.3,13,0,252.66,69.34
2024-08-28,SKU-024,Fashion,679.3,13,0,329.26,69.12
2024-08-29,SKU-024,Fashion,679.3,13,0,207.59,70.48
2024-08-30,SKU-024,Fashion,679.3,13,0,261.66,63.97
2024-08-31,SKU-024,Fashion,679.3,13,0,306.51,80.32
2024-09-01,SKU-024,Fashion,679.3,13,1,718.69,95.29
2024-09-02,SKU-024,Fashion,679.3,13,0,221.3,65.29
2024-09-03,SKU-024,Fashion,679.3,13,1,344.15,86.74
2024-09-04,SKU-024,Fashion,679.3,13,0,504.57,66.94
2024-09-05,SKU-024,Fashion,679.3,13,0,190.14,58.12
2024-09-06,SKU-024,Fashion,679.3,13,0,412.68,67.52
2024-09-07,SKU-024,Fashion,679.3,13,0,385.45,84.11
2024-09-08,SKU-024,Fashion,679.3,13,0,568.75,69.85
2024-09-09,SKU-024,Fashion,679.3,13,0,443.34,69.69
2024-09-10,SKU-024,Fashion,679.3,13,0,227.47,71.89
2024-09-11,SKU-024,Fashion,679.3,13,0,421.88,74.8
2024-09-12,SKU-024,Fashion,679.3,13,0,374.16,65.91
2024-09-13,SKU-024,Fashion,679.3,13,0,244.53,64.12
2024-09-14,SKU-024,Fashion,679.3,13,0,409.26,74.18
2024-09-15,SKU-024,Fashion,679.3,13,1,384.79,100.7
2024-09-16,SKU-024,Fashion,679.3,13,0,513.43,78.92
2024-09-17,SKU-024,Fashion,679.3,13,0,415.88,67.14
2024-09-18,SKU-024,Fashion,679.3,13,0,572.14,75.02
2024-09-19,SKU-024,Fashion,679.3,13,0,548.24,72.29
2024-09-20,SKU-024,Fashion,679.3,13,0,310.9,79.21
2024-09-21,SKU-024,Fashion,679.3,13,0,335.95,91.2
2024-09-22,SKU-024,Fashion,679.3,13,0,381.14,80.4
2024-09-23,SKU-024,Fashion,679.3,13,1,331.64,90.98
2024-09-24,SKU-024,Fashion,679.3,13,0,523.83,70.5
2024-09-25,SKU-024,Fashion,679.3,13,1,625.61,94.95
2024-09-26,SKU-024,Fashion,679.3,13,0,670.15,76.83
2024-09-27,SKU-024,Fashion,679.3,13,0,597.25,66.83
2024-09-28,SKU-024,Fashion,679.3,13,0,739.65,81.19
2024-09-29,SKU-024,Fashion,679.3,13,0,575.21,83.22
2024-09-30,SKU-024,Fashion,679.3,13,0,401.72,77.35
2024-10-01,SKU-024,Fashion,679.3,13,0,594.22,72.74
2024-10-02,SKU-024,Fashion,679.3,13,1,361.32,97.99
2024-10-03,SKU-024,Fashion,679.3,13,0,639.4,77.15
2024-10-04,SKU-024,Fashion,679.3,13,0,325.25,85.62
2024-10-05,SKU-024,Fashion,679.3,13,1,601.96,112.65
2024-10-06,SKU-024,Fashion,679.3,13,1,530.76,104.44
2024-10-07,SKU-024,Fashion,679.3,13,0,269.77,71.43
2024-10-08,SKU-024,Fashion,679.3,13,0,252.03,70.21
2024-10-09,SKU-024,Fashion,679.3,13,0,276.79,69.68
2024-10-10,SKU-024,Fashion,679.3,13,0,525.33,70.24
2024-10-11,SKU-024,Fashion,679.3,13,0,346.39,70.44
2024-10-12,SKU-024,Fashion,679.3,13,0,568.61,81.85
2024-10-13,SKU-024,Fashion,679.3,13,0,581.3,87.69
2024-10-14,SKU-024,Fashion,679.3,13,0,633.88,78.33
2024-10-15,SKU-024,Fashion,679.3,13,0,335.85,79.04
2024-10-16,SKU-024,Fashion,679.3,13,0,629.19,79.31
2024-10-17,SKU-024,Fashion,679.3,13,0,459.52,76.5
2024-10-18,SKU-024,Fashion,679.3,13,0,612.73,73.0
2024-10-19,SKU-024,Fashion,679.3,13,0,661.71,83.59
2024-10-20,SKU-024,Fashion,679.3,13,0,464.0,90.06
2024-10-21,SKU-024,Fashion,679.3,13,0,393.06,78.8
2024-10-22,SKU-024,Fashion,679.3,13,0,445.5,75.92
2024-10-23,SKU-024,Fashion,679.3,13,0,561.58,84.83
2024-10-24,SKU-024,Fashion,679.3,13,0,608.28,83.65
2024-10-25,SKU-024,Fashion,679.3,13,0,502.82,81.37
2024-10-26,SKU-024,Fashion,679.3,13,0,364.72,94.54
2024-10-27,SKU-024,Fashion,679.3,13,0,426.22,85.04
2024-10-28,SKU-024,Fashion,679.3,13,0,535.69,77.52
2024-10-29,SKU-024,Fashion,679.3,13,0,682.86,83.13
2024-10-30,SKU-024,Fashion,679.3,13,0,528.63,71.37
2024-10-31,SKU-024,Fashion,679.3,13,0,282.64,78.57
2024-11-01,SKU-024,Fashion,679.3,13,0,610.74,73.55
2024-11-02,SKU-024,Fashion,679.3,13,0,529.28,90.68
2024-11-03,SKU-024,Fashion,679.3,13,0,667.54,77.77
2024-11-04,SKU-024,Fashion,679.3,13,0,280.88,75.58
2024-11-05,SKU-024,Fashion,679.3,13,0,718.19,81.62
2024-11-06,SKU-024,Fashion,679.3,13,0,651.63,71.99
2024-11-07,SKU-024,Fashion,679.3,13,1,320.1,94.92
2024-11-08,SKU-024,Fashion,679.3,13,0,467.76,75.64
2024-11-09,SKU-024,Fashion,679.3,13,0,553.06,78.05
2024-11-10,SKU-024,Fashion,679.3,13,1,996.24,113.78
2024-11-11,SKU-024,Fashion,679.3,13,0,349.33,89.17
2024-11-12,SKU-024,Fashion,679.3,13,0,286.4,85.63
2024-11-13,SKU-024,Fashion,679.3,13,0,289.64,75.33
2024-11-14,SKU-024,Fashion,679.3,13,0,695.28,79.26
2024-11-15,SKU-024,Fashion,679.3,13,0,357.31,79.18
2024-11-16,SKU-024,Fashion,679.3,13,0,683.16,81.21
2024-11-17,SKU-024,Fashion,679.3,13,0,488.87,88.18
2024-11-18,SKU-024,Fashion,679.3,13,0,504.04,71.75
2024-11-19,SKU-024,Fashion,679.3,13,0,317.33,70.36
2024-11-20,SKU-024,Fashion,679.3,13,1,850.09,99.12
2024-11-21,SKU-024,Fashion,679.3,13,0,350.21,70.12
2024-11-22,SKU-024,Fashion,679.3,13,0,386.4,85.26
2024-11-23,SKU-024,Fashion,679.3,13,0,544.57,83.66
2024-11-24,SKU-024,Fashion,679.3,13,0,804.67,98.55
2024-11-25,SKU-024,Fashion,679.3,13,0,232.24,77.16
2024-11-26,SKU-024,Fashion,679.3,13,0,271.82,75.76
2024-11-27,SKU-024,Fashion,679.3,13,0,364.94,80.06
2024-11-28,SKU-024,Fashion,679.3,13,0,487.62,80.64
2024-11-29,SKU-024,Fashion,679.3,13,0,476.91,76.91
2024-11-30,SKU-024,Fashion,679.3,13,0,280.19,85.5
2024-12-01,SKU-024,Fashion,679.3,13,1,735.2,100.95
2024-12-02,SKU-024,Fashion,679.3,13,1,464.93,96.41
2024-12-03,SKU-024,Fashion,679.3,13,0,207.5,67.4
2024-12-04,SKU-024,Fashion,679.3,13,0,429.75,81.55
2024-12-05,SKU-024,Fashion,679.3,13,0,451.46,77.87
2024-12-06,SKU-024,Fashion,679.3,13,0,327.33,74.62
2024-12-07,SKU-024,Fashion,679.3,13,0,521.17,102.32
2024-12-08,SKU-024,Fashion,679.3,13,0,745.52,86.03
2024-12-09,SKU-024,Fashion,679.3,13,0,325.87,70.99
2024-12-10,SKU-024,Fashion,679.3,13,1,814.32,92.59
2024-12-11,SKU-024,Fashion,679.3,13,0,377.6,76.74
2024-12-12,SKU-024,Fashion,679.3,13,0,440.17,77.8
2024-12-13,SKU-024,Fashion,679.3,13,1,569.72,101.47
2024-12-14,SKU-024,Fashion,679.3,13,0,433.16,88.61
2024-12-15,SKU-024,Fashion,679.3,13,0,411.67,80.25
2024-12-16,SKU-024,Fashion,679.3,13,0,453.82,80.93
2024-12-17,SKU-024,Fashion,679.3,13,0,526.43,83.54
2024-12-18,SKU-024,Fashion,679.3,13,0,259.3,83.64
2024-12-19,SKU-024,Fashion,679.3,13,0,362.12,76.15
2024-12-20,SKU-024,Fashion,679.3,13,0,424.08,71.24
2024-12-21,SKU-024,Fashion,679.3,13,0,559.54,87.27
2024-12-22,SKU-024,Fashion,679.3,13,0,457.09,80.12
2024-12-23,SKU-024,Fashion,679.3,13,0,274.0,83.48
2024-12-24,SKU-024,Fashion,679.3,13,0,390.1,77.1
2024-12-25,SKU-024,Fashion,679.3,13,1,597.74,97.01
2024-12-26,SKU-024,Fashion,679.3,13,0,576.13,70.87
2024-12-27,SKU-024,Fashion,679.3,13,0,620.95,79.44
2024-12-28,SKU-024,Fashion,679.3,13,0,587.84,82.2
2024-12-29,SKU-024,Fashion,679.3,13,0,405.89,81.98
2024-12-30,SKU-024,Fashion,679.3,13,0,719.24,80.45
2024-12-31,SKU-024,Fashion,679.3,13,0,463.53,72.98
2025-01-01,SKU-024,Fashion,679.3,13,0,214.9,67.95
2025-01-02,SKU-024,Fashion,679.3,13,0,276.89,70.69
2025-01-03,SKU-024,Fashion,679.3,13,0,556.0,76.3
2025-01-04,SKU-024,Fashion,679.3,13,0,762.86,85.52
2025-01-05,SKU-024,Fashion,679.3,13,0,741.4,85.02
2025-01-06,SKU-024,Fashion,679.3,13,0,450.9,73.83
2025-01-07,SKU-024,Fashion,679.3,13,1,525.73,104.16
2025-01-08,SKU-024,Fashion,679.3,13,0,554.19,82.01
2025-01-09,SKU-024,Fashion,679.3,13,0,471.07,72.34
2025-01-10,SKU-024,Fashion,679.3,13,0,614.2,72.72
2025-01-11,SKU-024,Fashion,679.3,13,0,595.6,80.48
2025-01-12,SKU-024,Fashion,679.3,13,0,601.98,90.18
2025-01-13,SKU-024,Fashion,679.3,13,0,249.64,72.69
2025-01-14,SKU-024,Fashion,679.3,13,0,460.44,74.49
2025-01-15,SKU-024,Fashion,679.3,13,0,404.2,72.86
2025-01-16,SKU-024,Fashion,679.3,13,0,569.44,77.1
2025-01-17,SKU-024,Fashion,679.3,13,0,634.49,77.55
2025-01-18,SKU-024,Fashion,679.3,13,0,372.27,84.82
2025-01-19,SKU-024,Fashion,679.3,13,0,515.79,79.82
2025-01-20,SKU-024,Fashion,679.3,13,0,282.78,70.12
2025-01-21,SKU-024,Fashion,679.3,13,0,293.62,79.14
2025-01-22,SKU-024,Fashion,679.3,13,0,277.23,67.67
2025-01-23,SKU-024,Fashion,679.3,13,0,581.27,73.23
2025-01-24,SKU-024,Fashion,679.3,13,0,594.4,68.96
2025-01-25,SKU-024,Fashion,679.3,13,1,304.86,99.19
2025-01-26,SKU-024,Fashion,679.3,13,0,268.17,85.03
2025-01-27,SKU-024,Fashion,679.3,13,0,606.53,70.15
